power.draw [W]
18.53
18.53
18.53
18.53
18.53
18.53
18.53
18.53
21.15
21.15
21.15
21.15
21.15
21.15
21.15
21.15
21.15
21.15
23.24
23.24
23.24
23.24
23.24
23.24
23.24
23.24
23.24
25.10
25.10
25.10
25.10
25.10
25.10
25.10
25.10
25.10
25.10
26.74
26.74
26.74
26.74
26.74
26.74
26.74
26.74
26.74
28.23
28.23
28.23
28.23
28.23
28.23
28.23
28.23
28.23
28.23
29.58
29.58
29.58
29.58
29.58
29.58
29.58
29.58
29.58
29.58
42.55
42.55
42.55
42.55
42.55
42.55
42.55
42.55
42.55
43.59
43.59
43.59
43.59
43.59
43.59
43.59
43.59
43.59
43.59
44.48
44.48
44.48
44.48
44.48
44.48
44.48
44.48
44.48
44.48
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
54.69
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
35.70
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
26.17
