power.draw [W]
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
16.92
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.54
17.55
17.55
17.55
17.55
17.55
17.55
17.55
17.55
17.55
17.55
26.42
26.42
26.42
26.42
26.42
26.42
26.42
26.42
26.42
26.42
36.90
36.90
36.90
36.90
36.90
36.90
36.90
36.90
36.90
44.02
44.02
44.02
44.02
44.02
44.02
44.02
44.02
44.02
44.02
45.08
45.08
45.08
45.08
45.08
45.08
45.08
45.08
45.08
45.08
46.05
46.05
46.05
46.05
46.05
46.05
46.05
46.05
46.05
46.91
46.91
46.91
46.91
46.91
46.91
46.91
46.91
46.91
46.91
47.68
47.68
47.68
47.68
47.68
47.68
47.68
47.68
47.68
47.68
48.36
48.36
48.36
48.36
48.36
48.36
48.36
48.36
48.36
77.64
77.64
77.64
77.64
77.64
77.64
77.64
77.64
77.64
77.64
86.67
86.67
86.67
86.67
86.67
86.67
86.67
86.67
86.67
86.67
85.57
85.57
85.57
85.57
85.57
85.57
85.57
85.57
85.57
79.09
79.09
79.09
79.09
79.09
79.09
79.09
79.09
79.09
79.09
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
68.96
