power.draw [W]
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.44
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.12
17.57
17.57
17.57
17.57
17.57
17.57
17.57
17.57
17.57
17.57
23.97
23.97
23.97
23.97
23.97
23.97
23.97
23.97
23.97
28.10
28.10
28.10
28.10
28.10
28.10
28.10
28.10
28.10
28.10
30.41
30.41
30.41
30.41
30.41
30.41
30.41
30.41
30.41
30.41
32.47
32.47
32.47
32.47
32.47
32.47
32.47
32.47
32.47
34.28
34.28
34.28
34.28
34.28
34.28
34.28
34.28
34.28
34.28
35.88
35.88
35.88
35.88
35.88
35.88
35.88
35.88
35.88
35.88
37.30
37.30
37.30
37.30
37.30
37.30
37.30
37.30
37.30
38.57
38.57
38.57
38.57
38.57
38.57
38.57
38.57
38.57
38.57
39.71
39.71
39.71
39.71
39.71
39.71
39.71
39.71
39.71
39.71
62.04
62.04
62.04
62.04
62.04
62.04
62.04
62.04
62.04
62.04
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
65.93
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
57.78
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
39.09
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
19.58
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
17.87
