power.draw [W]
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.19
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.20
18.08
18.08
18.08
18.08
18.08
20.19
20.19
20.19
20.19
20.19
20.19
20.19
20.19
20.19
20.19
29.89
29.89
29.89
29.89
29.89
29.89
29.89
29.89
29.89
29.89
36.85
36.85
36.85
36.85
36.85
36.85
36.85
36.85
36.85
36.85
43.70
43.70
43.70
43.70
43.70
43.70
43.70
43.70
43.70
43.70
49.39
49.39
49.39
49.39
49.39
49.39
49.39
49.39
49.39
49.39
49.39
68.22
68.22
68.22
68.22
68.22
68.22
68.22
68.22
68.22
81.25
81.25
81.25
81.25
81.25
81.25
81.25
81.25
81.25
81.25
97.14
97.14
97.14
97.14
97.14
97.14
97.14
97.14
97.14
97.14
111.70
111.70
111.70
111.70
111.70
111.70
111.70
111.70
111.70
124.71
124.71
124.71
124.71
124.71
124.71
124.71
124.71
124.71
124.71
240.91
240.91
240.91
240.91
240.91
240.91
240.91
240.91
240.91
240.91
260.55
260.55
260.55
260.55
260.55
260.55
260.55
260.55
260.55
260.55
283.58
283.58
283.58
283.58
283.58
283.58
283.58
283.58
283.58
283.58
306.02
306.02
306.02
306.02
306.02
306.02
306.02
306.02
306.02
306.02
327.32
327.32
327.32
327.32
327.32
327.32
327.32
327.32
327.32
324.31
324.31
324.31
324.31
324.31
324.31
324.31
324.31
324.31
324.31
302.68
302.68
302.68
302.68
302.68
302.68
302.68
302.68
302.68
302.68
280.45
280.45
280.45
280.45
280.45
280.45
280.45
280.45
280.45
254.17
254.17
254.17
254.17
254.17
254.17
254.17
254.17
254.17
254.17
227.17
227.17
227.17
227.17
227.17
227.17
227.17
227.17
227.17
200.16
200.16
200.16
200.16
200.16
200.16
200.16
200.16
200.16
200.16
173.15
173.15
173.15
173.15
173.15
173.15
173.15
173.15
173.15
146.08
146.08
146.08
146.08
146.08
146.08
146.08
146.08
146.08
146.08
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
119.02
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
91.89
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
55.88
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
41.57
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
26.20
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
22.60
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
19.78
