power.draw [W]
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.84
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.90
17.83
17.83
17.83
17.83
17.83
17.83
17.83
17.83
17.83
17.83
37.37
37.37
37.37
37.37
37.37
37.37
37.37
37.37
37.37
67.52
67.52
67.52
67.52
67.52
67.52
67.52
67.52
67.52
67.52
67.52
101.56
101.56
101.56
101.56
101.56
101.56
101.56
101.56
101.56
124.80
124.80
124.80
124.80
124.80
124.80
124.80
124.80
124.80
124.80
149.05
149.05
149.05
149.05
149.05
149.05
149.05
149.05
149.05
169.35
169.35
169.35
169.35
169.35
169.35
169.35
169.35
169.35
169.35
187.79
187.79
187.79
187.79
187.79
187.79
187.79
187.79
187.79
187.79
203.93
203.93
203.93
203.93
203.93
203.93
203.93
203.93
203.93
203.93
215.69
215.69
215.69
215.69
215.69
215.69
215.69
394.13
394.13
394.13
394.13
394.13
394.13
394.13
394.13
368.51
368.51
368.51
368.51
368.51
368.51
368.51
368.51
368.51
354.79
354.79
354.79
354.79
354.79
354.79
354.79
354.79
354.79
354.79
322.48
322.48
322.48
322.48
322.48
322.48
322.48
322.48
322.48
322.48
284.33
284.33
284.33
284.33
284.33
284.33
284.33
284.33
284.33
248.84
248.84
248.84
248.84
248.84
248.84
248.84
248.84
248.84
248.84
210.10
210.10
210.10
210.10
210.10
210.10
210.10
210.10
210.10
172.72
172.72
172.72
172.72
172.72
172.72
172.72
172.72
172.72
172.72
134.51
134.51
134.51
134.51
134.51
134.51
134.51
134.51
134.51
134.51
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
96.72
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
56.90
