50.80
50.80
50.80
50.80
50.80
50.80
50.80
50.80
50.80
50.80
55.92
55.92
55.92
55.92
55.92
55.92
55.92
55.92
55.92
55.92
62.82
62.82
62.82
62.82
62.82
62.82
62.82
62.82
62.82
62.82
70.01
70.01
70.01
70.01
70.01
70.01
70.01
70.01
70.01
77.22
77.22
77.22
77.22
77.22
77.22
77.22
77.22
77.22
77.22
84.48
84.48
84.48
84.48
84.48
84.48
84.48
84.48
84.48
84.48
91.74
91.74
91.74
91.74
91.74
91.74
91.74
91.74
91.74
98.97
98.97
98.97
98.97
98.97
98.97
98.97
98.97
98.97
98.97
106.25
106.25
106.25
106.25
106.25
106.25
106.25
106.25
106.25
106.25
113.52
113.52
113.52
113.52
113.52
113.52
113.52
113.52
113.52
113.52
120.70
120.70
120.70
120.70
120.70
120.70
120.70
120.70
120.70
125.43
125.43
125.43
125.43
125.43
125.43
125.43
125.43
125.43
125.43
127.49
127.49
127.49
127.49
127.49
127.49
127.49
127.49
127.49
127.49
127.81
127.81
127.81
127.81
127.81
127.81
127.81
127.81
127.81
123.97
123.97
123.97
123.97
123.97
123.97
123.97
123.97
123.97
123.97
117.68
117.68
117.68
117.68
117.68
117.68
117.68
117.68
117.68
111.27
111.27
111.27
111.27
111.27
111.27
111.27
111.27
111.27
104.84
104.84
104.84
104.84
104.84
104.84
104.84
104.84
104.84
104.84
98.44
98.44
98.44
98.44
98.44
98.44
98.44
98.44
98.44
88.33
88.33
88.33
88.33
88.33
88.33
88.33
88.33
88.33
88.33
85.51
85.51
85.51
85.51
85.51
85.51
85.51
85.51
85.51
79.04
79.04
79.04
79.04
79.04
79.04
79.04
79.04
79.04
72.57
72.57
72.57
72.57
72.57
72.57
72.57
72.57
72.57
